YYYY-MM-DD,HH:MM (LST),Zenith (deg),Azimuth (deg),ETR (Wh/m^2),ETRN (Wh/m^2),SUNY Glo (Wh/m^2),SUNY Glo Flg,SUNY Glo Unc (%),SUNY Dir (Wh/m^2),SUNY Dir Flg,SUNY Dir Unc (%),SUNY Dif (Wh/m^2),SUNY Dif Flg,SUNY Dif Unc (%),METSTAT Glo (Wh/m^2),METSTAT Glo Unc (%),METSTAT Dir (Wh/m^2),METSTAT Dir Unc (%),METSTAT Dif (Wh/m^2),METSTAT Dif Unc (%),METSTAT CSKY Glo (Wh/m^2),METSTAT CSKY Glo Unc (%),METSTAT CSKY Dir (Wh/m^2),METSTAT CSKY Dir Unc (%),METSTAT CSKY Dif (Wh/m^2),METSTAT CSKY Dif Unc (%),Meas Glo (Wh/m^2),Meas Glo Flg,Meas Dir (Wh/m^2),Meas Dir Flg,Meas Dif (Wh/m^2),Meas Dif Flg,Precip Wat (cm),Precip Wat Flg,AOD (unitless),AOD Flg,AOD RAN (unitless), AOD RAN Flg,Ozone (cm),Ozone Flg,Albedo (unitless),Albedo Flg
11/13/2010,24:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.8,51,0.097,1,0.047,1,0.248,51,0.16,0
11/14/2010,1:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.8,3,0.096,1,0.047,1,0.248,2,0.16,0
11/14/2010,2:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.9,51,0.096,1,0.047,1,0.248,51,0.16,0
11/14/2010,3:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.1,51,0.096,1,0.047,1,0.248,51,0.16,0
11/14/2010,4:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.2,3,0.096,1,0.047,1,0.249,51,0.16,0
11/14/2010,5:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.3,51,0.096,1,0.047,1,0.249,51,0.16,0
11/14/2010,6:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.3,51,0.096,1,0.047,1,0.249,51,0.16,0
11/14/2010,7:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.4,3,0.096,1,0.047,1,0.249,51,0.16,0
11/14/2010,8:00,85.6,115.2,90,1176,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,24,24,56,27,20,24,32,10,148,16,20,10,-9900,99,-9900,99,-9900,99,1.5,51,0.096,1,0.107,1,0.249,51,0.16,0
11/14/2010,9:00,75.8,123.8,343,1397,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,57,24,25,27,51,24,188,10,539,16,56,10,-9900,99,-9900,99,-9900,99,1.7,51,0.096,1,0.107,1,0.25,51,0.16,0
11/14/2010,10:00,66.1,134.8,566,1397,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,256,24,86,27,221,24,367,10,713,16,78,10,-9900,99,-9900,99,-9900,99,1.8,3,0.096,1,0.107,1,0.25,51,0.16,0
11/14/2010,11:00,58.3,148.3,733,1397,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,352,24,254,27,218,24,512,10,795,16,95,10,-9900,99,-9900,99,-9900,99,1.9,51,0.096,1,0.107,1,0.25,51,0.16,0
11/14/2010,12:00,53.3,164.4,835,1397,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,424,24,304,27,242,24,601,10,832,16,105,10,-9900,99,-9900,99,-9900,99,2,51,0.096,1,0.107,1,0.25,51,0.16,0
11/14/2010,13:00,51.9,182.2,863,1397,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,626,24,840,27,107,24,626,10,840,16,107,10,-9900,99,-9900,99,-9900,99,2,3,0.096,1,0.107,1,0.251,51,0.16,0
11/14/2010,14:00,54.3,199.7,816,1397,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,214,24,38,27,192,24,584,10,824,16,103,10,-9900,99,-9900,99,-9900,99,2.1,51,0.096,1,0.107,1,0.251,51,0.16,0
11/14/2010,15:00,60.1,215.2,697,1397,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,139,24,0,27,139,24,479,10,776,16,91,10,-9900,99,-9900,99,-9900,99,2.1,51,0.096,1,0.107,1,0.251,51,0.16,0
11/14/2010,16:00,68.4,228,514,1397,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,94,24,0,27,94,24,322,10,677,16,73,10,-9900,99,-9900,99,-9900,99,2.2,3,0.096,1,0.107,1,0.251,51,0.16,0
11/14/2010,17:00,78.4,238.6,281,1397,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,42,24,0,27,42,24,142,10,460,16,49,10,-9900,99,-9900,99,-9900,99,2.2,51,0.096,1,0.107,1,0.251,51,0.16,0
11/14/2010,18:00,87,245.8,44,827,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,7,24,0,27,7,24,13,10,66,16,9,10,-9900,99,-9900,99,-9900,99,2.3,51,0.096,1,0.107,1,0.252,51,0.16,0
11/14/2010,19:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.3,3,0.096,1,0.107,1,0.252,51,0.16,0
11/14/2010,20:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.4,51,0.096,1,0.107,1,0.252,51,0.16,0
11/14/2010,21:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.5,51,0.096,1,0.107,1,0.252,51,0.16,0
11/14/2010,22:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.5,3,0.096,1,0.107,1,0.252,51,0.16,0
11/14/2010,23:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.6,51,0.096,1,0.107,1,0.253,51,0.16,0
11/14/2010,24:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.7,51,0.096,1,0.107,1,0.253,51,0.16,0
11/15/2010,1:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.8,3,0.095,1,0.107,1,0.253,51,0.16,0
11/15/2010,2:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,3,51,0.095,1,0.107,1,0.253,51,0.16,0
11/15/2010,3:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,3.1,51,0.095,1,0.107,1,0.253,51,0.16,0
11/15/2010,4:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,3.2,3,0.095,1,0.107,1,0.254,51,0.16,0
11/15/2010,5:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,3.2,51,0.095,1,0.107,1,0.254,51,0.16,0
11/15/2010,6:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,3.1,51,0.095,1,0.107,1,0.254,51,0.16,0
11/15/2010,7:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,3,3,0.095,1,0.107,1,0.254,51,0.16,0
11/15/2010,8:00,85.7,115.4,86,1153,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,19,25,13,28,18,25,30,10,150,16,19,10,-9900,99,-9900,99,-9900,99,3.2,51,0.095,1,0.099,1,0.254,51,0.16,0
11/15/2010,9:00,76,123.9,339,1398,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,55,24,0,27,55,24,183,10,536,16,53,10,-9900,99,-9900,99,-9900,99,3.3,51,0.095,1,0.099,1,0.255,51,0.16,0
11/15/2010,10:00,66.3,135,561,1398,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,182,25,133,28,128,25,358,10,706,16,74,10,-9900,99,-9900,99,-9900,99,3.4,3,0.095,1,0.099,1,0.255,51,0.16,0
11/15/2010,11:00,58.6,148.4,728,1398,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,284,25,211,28,175,25,500,10,787,16,90,10,-9900,99,-9900,99,-9900,99,3.3,51,0.095,1,0.099,1,0.255,51,0.16,0
11/15/2010,12:00,53.6,164.4,830,1398,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,325,25,272,28,163,25,590,10,826,16,99,10,-9900,99,-9900,99,-9900,99,3.2,51,0.095,1,0.099,1,0.255,51,0.16,0
11/15/2010,13:00,52.1,182.1,858,1398,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,401,24,282,27,227,24,615,10,836,16,102,10,-9900,99,-9900,99,-9900,99,3.1,3,0.095,1,0.099,1,0.255,51,0.16,0
11/15/2010,14:00,54.5,199.6,812,1398,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,464,24,560,27,139,24,574,10,821,16,98,10,-9900,99,-9900,99,-9900,99,3.1,51,0.095,1,0.099,1,0.256,51,0.16,0
11/15/2010,15:00,60.3,215,693,1398,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,271,24,58,27,242,24,471,10,775,16,87,10,-9900,99,-9900,99,-9900,99,3.1,51,0.095,1,0.099,1,0.256,51,0.16,0
11/15/2010,16:00,68.5,227.8,511,1398,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,318,24,679,27,70,24,318,10,679,16,70,10,-9900,99,-9900,99,-9900,99,3.1,3,0.095,1,0.099,1,0.256,51,0.16,0
11/15/2010,17:00,78.5,238.4,278,1398,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,129,24,306,27,68,24,140,10,468,16,47,10,-9900,99,-9900,99,-9900,99,3.1,51,0.095,1,0.099,1,0.256,51,0.16,0
11/15/2010,18:00,87,245.5,42,804,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,10,24,35,27,9,24,13,10,70,16,9,10,-9900,99,-9900,99,-9900,99,3.1,51,0.095,1,0.099,1,0.257,51,0.16,0
11/15/2010,19:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,3.1,3,0.095,1,0.099,1,0.257,51,0.16,0
11/15/2010,20:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,3.1,51,0.095,1,0.099,1,0.257,51,0.16,0
11/15/2010,21:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,3.1,51,0.095,1,0.099,1,0.257,51,0.16,0
11/15/2010,22:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,3.1,3,0.095,1,0.099,1,0.257,51,0.16,0
11/15/2010,23:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,3.1,51,0.095,1,0.099,1,0.258,51,0.16,0
11/15/2010,24:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,3.1,51,0.095,1,0.099,1,0.258,51,0.16,0
11/16/2010,1:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,3.1,3,0.094,1,0.099,1,0.258,2,0.16,0
11/16/2010,2:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,3.2,51,0.094,1,0.099,1,0.259,51,0.16,0
11/16/2010,3:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,3.2,51,0.094,1,0.099,1,0.259,51,0.16,0
11/16/2010,4:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,3.3,3,0.094,1,0.099,1,0.26,51,0.16,0
11/16/2010,5:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,3.2,51,0.094,1,0.099,1,0.26,51,0.16,0
11/16/2010,6:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,3.2,51,0.094,1,0.099,1,0.261,51,0.16,0
11/16/2010,7:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,3.2,3,0.094,1,0.099,1,0.262,51,0.16,0
11/16/2010,8:00,85.8,115.7,83,1131,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,13,25,0,28,13,25,30,10,178,16,17,10,-9900,99,-9900,99,-9900,99,3,51,0.094,1,0.081,1,0.262,51,0.16,0
11/16/2010,9:00,76.2,124.1,334,1399,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,47,24,0,27,47,24,185,10,577,16,47,10,-9900,99,-9900,99,-9900,99,2.7,51,0.094,1,0.081,1,0.263,51,0.16,0
11/16/2010,10:00,66.5,135.1,556,1399,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,91,24,0,27,91,24,363,10,746,16,66,10,-9900,99,-9900,99,-9900,99,2.5,3,0.094,1,0.081,1,0.263,51,0.16,0
11/16/2010,11:00,58.8,148.5,724,1399,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,150,24,0,27,150,24,508,10,827,16,80,10,-9900,99,-9900,99,-9900,99,2.2,51,0.094,1,0.081,1,0.264,51,0.16,0
11/16/2010,12:00,53.8,164.5,825,1399,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,176,25,0,28,176,25,600,10,866,16,89,10,-9900,99,-9900,99,-9900,99,2,51,0.094,1,0.081,1,0.264,51,0.16,0
11/16/2010,13:00,52.4,182.1,854,1399,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,183,24,0,27,183,24,627,10,879,16,91,10,-9900,99,-9900,99,-9900,99,1.8,3,0.094,1,0.081,1,0.265,51,0.16,0
11/16/2010,14:00,54.7,199.5,808,1399,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,512,24,476,27,237,24,587,10,865,16,87,10,-9900,99,-9900,99,-9900,99,1.7,51,0.094,1,0.081,1,0.266,51,0.16,0
11/16/2010,15:00,60.4,214.8,689,1399,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,450,24,650,27,130,24,483,10,822,16,78,10,-9900,99,-9900,99,-9900,99,1.7,51,0.094,1,0.081,1,0.266,51,0.16,0
11/16/2010,16:00,68.7,227.6,508,1399,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,327,24,729,27,62,24,327,10,729,16,62,10,-9900,99,-9900,99,-9900,99,1.7,3,0.094,1,0.081,1,0.267,51,0.16,0
11/16/2010,17:00,78.6,238.1,275,1399,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,145,24,520,27,42,24,145,10,520,16,42,10,-9900,99,-9900,99,-9900,99,1.7,51,0.094,1,0.081,1,0.267,51,0.16,0
11/16/2010,18:00,87,245.2,41,781,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,13,25,91,28,8,25,13,10,91,16,8,10,-9900,99,-9900,99,-9900,99,1.7,51,0.094,1,0.081,1,0.268,51,0.16,0
11/16/2010,19:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.7,3,0.094,1,0.081,1,0.269,51,0.16,0
11/16/2010,20:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.6,51,0.094,1,0.081,1,0.269,51,0.16,0
11/16/2010,21:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.4,51,0.094,1,0.081,1,0.27,51,0.16,0
11/16/2010,22:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.3,3,0.094,1,0.081,1,0.27,51,0.16,0
11/16/2010,23:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.3,51,0.094,1,0.081,1,0.271,51,0.16,0
11/16/2010,24:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.2,51,0.094,1,0.081,1,0.271,51,0.16,0
11/17/2010,1:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.1,3,0.093,1,0.081,1,0.272,51,0.16,0
11/17/2010,2:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.1,51,0.093,1,0.081,1,0.273,51,0.16,0
11/17/2010,3:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.1,51,0.093,1,0.081,1,0.273,51,0.16,0
11/17/2010,4:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.1,3,0.093,1,0.081,1,0.274,51,0.16,0
11/17/2010,5:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1,51,0.093,1,0.081,1,0.274,51,0.16,0
11/17/2010,6:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1,51,0.093,1,0.081,1,0.275,51,0.16,0
11/17/2010,7:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.9,3,0.093,1,0.081,1,0.276,51,0.16,0
11/17/2010,8:00,85.9,115.9,80,1108,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,33,24,259,27,14,24,33,10,259,16,14,10,-9900,99,-9900,99,-9900,99,0.9,51,0.093,1,0.051,1,0.276,51,0.16,0
11/17/2010,9:00,76.4,124.2,330,1399,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,197,24,675,27,37,24,197,10,675,16,37,10,-9900,99,-9900,99,-9900,99,0.9,51,0.093,1,0.051,1,0.277,51,0.16,0
11/17/2010,10:00,66.8,135.2,551,1399,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,379,24,829,27,53,24,379,10,829,16,53,10,-9900,99,-9900,99,-9900,99,1,3,0.093,1,0.051,1,0.277,51,0.16,0
11/17/2010,11:00,59.1,148.6,719,1399,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,526,24,899,27,64,24,526,10,899,16,64,10,-9900,99,-9900,99,-9900,99,1,51,0.093,1,0.051,1,0.278,51,0.16,0
11/17/2010,12:00,54.1,164.5,821,1399,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,616,24,931,27,70,24,616,10,931,16,70,10,-9900,99,-9900,99,-9900,99,1,51,0.093,1,0.051,1,0.278,51,0.16,0
11/17/2010,13:00,52.6,182,850,1399,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,642,24,938,27,72,24,642,10,938,16,72,10,-9900,99,-9900,99,-9900,99,1,3,0.093,1,0.051,1,0.279,51,0.16,0
11/17/2010,14:00,54.9,199.3,804,1399,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,600,24,925,27,69,24,600,10,925,16,69,10,-9900,99,-9900,99,-9900,99,1,51,0.093,1,0.051,1,0.28,51,0.16,0
11/17/2010,15:00,60.6,214.6,686,1399,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,496,24,886,27,62,24,496,10,886,16,62,10,-9900,99,-9900,99,-9900,99,1.1,51,0.093,1,0.051,1,0.28,51,0.16,0
11/17/2010,16:00,68.9,227.4,504,1399,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,338,24,802,27,49,24,338,10,802,16,49,10,-9900,99,-9900,99,-9900,99,1.1,3,0.093,1,0.051,1,0.281,51,0.16,0
11/17/2010,17:00,78.8,237.9,272,1399,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,153,24,612,27,34,24,153,10,612,16,34,10,-9900,99,-9900,99,-9900,99,1,51,0.093,1,0.051,1,0.281,51,0.16,0
11/17/2010,18:00,87.1,245,39,781,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,14,24,145,27,7,24,14,10,145,16,7,10,-9900,99,-9900,99,-9900,99,0.9,51,0.093,1,0.051,1,0.282,51,0.16,0
11/17/2010,19:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.9,3,0.093,1,0.051,1,0.283,51,0.16,0
11/17/2010,20:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.9,51,0.093,1,0.051,1,0.283,51,0.16,0
11/17/2010,21:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.8,51,0.093,1,0.051,1,0.284,51,0.16,0
11/17/2010,22:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.8,3,0.093,1,0.051,1,0.284,51,0.16,0
11/17/2010,23:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.8,51,0.093,1,0.051,1,0.285,51,0.16,0
11/17/2010,24:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.8,51,0.093,1,0.051,1,0.285,51,0.16,0
11/18/2010,1:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.7,3,0.092,1,0.051,1,0.286,2,0.16,0
11/18/2010,2:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.7,51,0.092,1,0.051,1,0.286,51,0.16,0
11/18/2010,3:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.8,51,0.092,1,0.051,1,0.285,51,0.16,0
11/18/2010,4:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.8,3,0.092,1,0.051,1,0.285,51,0.16,0
11/18/2010,5:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1,51,0.092,1,0.051,1,0.284,51,0.16,0
11/18/2010,6:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.1,51,0.092,1,0.051,1,0.284,51,0.16,0
11/18/2010,7:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.3,3,0.092,1,0.051,1,0.283,51,0.16,0
11/18/2010,8:00,86,116.1,76,1085,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,30,24,200,27,16,24,31,10,258,16,13,10,-9900,99,-9900,99,-9900,99,1.3,51,0.092,1,0.046,1,0.283,51,0.16,0
11/18/2010,9:00,76.6,124.4,325,1400,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,158,25,330,28,81,25,192,10,672,16,36,10,-9900,99,-9900,99,-9900,99,1.4,51,0.092,1,0.046,1,0.283,51,0.16,0
11/18/2010,10:00,67,135.3,547,1400,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,143,24,0,27,143,24,372,10,825,16,50,10,-9900,99,-9900,99,-9900,99,1.4,3,0.092,1,0.046,1,0.282,51,0.16,0
11/18/2010,11:00,59.3,148.7,715,1400,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,212,24,39,27,192,24,518,10,894,16,61,10,-9900,99,-9900,99,-9900,99,1.4,51,0.092,1,0.046,1,0.282,51,0.16,0
